date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,2881A,127168,8324852,65.4,65.5,65.3,65.4,0.0,20
2020-01-03,2881A,261922,17138630,65.4,65.5,65.3,65.4,0.0,35
2020-01-06,2881A,227360,14851434,65.3,65.4,65.2,65.4,0.0,18
2020-01-07,2881A,261135,17072115,65.3,65.4,65.3,65.4,0.0,23
2020-01-08,2881A,238777,15612205,65.3,65.4,65.3,65.4,0.0,27
2020-01-09,2881A,287603,18807552,65.4,65.4,65.3,65.4,0.0,30
2020-01-10,2881A,498142,32582343,65.4,65.5,65.3,65.4,0.0,58
2020-01-13,2881A,200121,13070900,65.3,65.4,65.3,65.4,0.0,61
2020-01-14,2881A,301000,19675300,65.4,65.4,65.3,65.4,0.0,29
2020-01-15,2881A,314353,20557076,65.3,65.5,65.3,65.4,0.0,51
2020-01-16,2881A,448053,29322153,65.4,65.5,65.3,65.4,0.0,45
2020-01-17,2881A,219463,14351486,65.3,65.4,65.3,65.4,0.0,24
2020-01-20,2881A,325050,21249664,65.3,65.4,65.3,65.4,0.0,34
2020-01-30,2881A,223418,14572970,64.7,65.4,64.7,65.3,-0.1,63
2020-01-31,2881A,114000,7445900,65.1,65.4,65.1,65.4,0.1,38
2020-02-03,2881A,357161,23349465,65.0,65.4,65.0,65.4,0.0,65
2020-02-04,2881A,603382,39479090,65.3,65.5,65.2,65.4,0.0,51
2020-02-05,2881A,496377,32453414,65.3,65.4,65.3,65.4,0.0,88
2020-02-06,2881A,419000,27398700,65.4,65.5,65.3,65.5,0.1,119
2020-02-07,2881A,296548,19427268,65.3,65.7,65.3,65.7,0.2,103
2020-02-10,2881A,233122,15308413,65.6,65.7,65.6,65.7,0.0,125
2020-02-11,2881A,280879,18452310,65.6,65.7,65.6,65.7,0.0,91
2020-02-12,2881A,173059,11385958,65.5,65.8,65.5,65.8,0.1,34
2020-02-13,2881A,197547,12997216,65.7,65.8,65.7,65.8,0.0,36
2020-02-14,2881A,18140,1193269,65.8,65.8,65.7,65.8,0.0,13
2020-02-17,2881A,16617,1092697,65.8,65.8,65.7,65.8,0.0,18
2020-02-18,2881A,23815,1565843,65.7,65.8,65.7,65.8,0.0,21
2020-02-19,2881A,28132,1849632,65.8,65.8,65.7,65.8,0.0,12
2020-02-20,2881A,193887,12756373,65.6,65.8,65.6,65.8,0.0,28
2020-02-21,2881A,154031,10135336,65.8,65.9,65.8,65.9,0.1,10
2020-02-24,2881A,216524,14247476,65.8,65.9,65.7,65.9,0.0,29
2020-02-25,2881A,204041,13430689,65.8,65.9,65.8,65.9,0.0,17
2020-02-26,2881A,226567,14918536,65.7,65.9,65.7,65.9,0.0,32
2020-02-27,2881A,259643,17101451,65.8,65.9,65.7,65.9,0.0,39
2020-03-02,2881A,274320,18069695,65.7,65.9,65.7,65.9,0.0,54
2020-03-03,2881A,153221,10088374,65.8,65.9,65.8,65.9,0.0,31
2020-03-04,2881A,72023,4741405,65.8,66.0,65.8,66.0,0.1,31
2020-03-05,2881A,290063,19144038,65.8,66.1,65.8,66.1,0.1,44
