date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2024-06-12,00948B,128125000,1277188510,9.97,10.01,9.94,9.95,0.06,19549
2024-06-13,00948B,68580000,686419270,10.02,10.03,10.0,10.0,0.05,6703
2024-06-14,00948B,77556000,780269430,10.04,10.08,10.03,10.05,0.05,7412
2024-06-17,00948B,66751000,671129100,10.06,10.07,10.04,10.05,0.0,6547
2024-06-18,00948B,34599000,347261890,10.05,10.05,10.03,10.04,-0.01,4621
2024-06-19,00948B,25455000,256431080,10.07,10.08,10.06,10.08,0.04,2809
2024-06-20,00948B,41542000,417703940,10.06,10.07,10.04,10.04,-0.04,5363
2024-06-21,00948B,44687000,447415070,10.02,10.02,10.0,10.01,-0.03,6612
2024-06-24,00948B,28746000,288192530,10.03,10.04,10.01,10.02,0.01,2406
2024-06-25,00948B,32262000,325081250,10.06,10.09,10.06,10.08,0.06,1847
2024-06-26,00948B,30155000,303331990,10.07,10.08,10.04,10.06,-0.02,2363
2024-06-27,00948B,56002000,560121250,10.01,10.01,9.99,10.01,-0.05,6684
2024-06-28,00948B,34420000,344641840,10.03,10.04,10.0,10.01,0.0,3460
2024-07-01,00948B,70458000,699694910,9.97,9.97,9.91,9.93,-0.08,10737
2024-07-02,00948B,52256000,517385960,9.9,9.91,9.89,9.91,-0.02,6975
2024-07-03,00948B,36793000,366221840,9.95,9.98,9.93,9.98,0.07,1972
2024-07-04,00948B,18934000,189774210,10.01,10.04,10.01,10.01,0.03,1465
2024-07-05,00948B,20989000,209832340,10.01,10.01,9.99,10.0,-0.01,2172
2024-07-08,00948B,28499000,286206240,10.03,10.06,10.03,10.04,0.04,1774
2024-07-09,00948B,42323000,427929390,10.1,10.13,10.08,10.12,0.08,2224
2024-07-10,00948B,19487000,196656760,10.09,10.1,10.08,10.1,-0.02,1317
2024-07-11,00948B,24823000,250796000,10.12,10.12,10.09,10.1,0.0,1809
2024-07-12,00948B,23738000,240972120,10.15,10.17,10.13,10.17,0.07,1885
2024-07-15,00948B,28538000,290021770,10.17,10.18,10.15,10.17,0.0,1737
2024-07-16,00948B,25926000,264225730,10.17,10.21,10.17,10.2,0.03,1487
2024-07-17,00948B,30430000,312251320,10.25,10.27,10.25,10.26,0.06,1910
2024-07-18,00948B,21804000,223266170,10.26,10.26,10.23,10.24,-0.02,1904
2024-07-19,00948B,26835000,274521150,10.24,10.25,10.22,10.23,-0.01,1898
2024-07-22,00948B,33438000,341700360,10.23,10.25,10.2,10.25,0.02,1987
2024-07-23,00948B,31104000,317378920,10.23,10.23,10.2,10.2,-0.05,1829
2024-07-26,00948B,41030000,415976830,10.15,10.16,10.12,10.13,-0.07,2679
2024-07-29,00948B,25952000,264936790,10.18,10.23,10.18,10.2,0.07,1205
2024-07-30,00948B,23802000,243359630,10.22,10.23,10.21,10.21,0.01,1289
2024-07-31,00948B,26026000,266611560,10.22,10.26,10.22,10.24,0.03,1365
2024-08-01,00948B,32546000,335877570,10.3,10.34,10.3,10.33,0.09,1539
2024-08-02,00948B,61503000,637535410,10.38,10.39,10.34,10.36,0.03,3936
2024-08-05,00948B,49715000,519488820,10.49,10.51,10.4,10.41,0.05,4007
2024-08-06,00948B,48213000,496952710,10.37,10.37,10.28,10.31,-0.1,3927
2024-08-07,00948B,41739000,429131930,10.3,10.31,10.27,10.29,-0.02,2842
2024-08-08,00948B,46888000,479600130,10.27,10.28,10.21,10.21,-0.08,3323
2024-08-09,00948B,70880000,719931460,10.19,10.2,10.13,10.13,-0.08,8237
2024-08-12,00948B,51355000,525031760,10.2,10.25,10.19,10.24,0.11,2872
2024-08-13,00948B,46884000,480601270,10.27,10.27,10.23,10.24,0.0,3232
2024-08-14,00948B,60805000,625233360,10.29,10.3,10.27,10.3,0.06,2984
2024-08-15,00948B,45296000,469490790,10.34,10.38,10.34,10.37,0.07,3554
2024-08-16,00948B,30129000,311196680,10.32,10.34,10.31,10.33,0.0,2812
2024-08-19,00948B,50476000,518864180,10.32,10.32,10.26,10.27,-0.06,4447
2024-08-20,00948B,26651000,273420030,10.28,10.29,10.25,10.27,0.0,2707
2024-08-21,00948B,24796000,255396020,10.3,10.32,10.29,10.31,0.04,1575
2024-08-22,00948B,25506000,262717480,10.32,10.32,10.29,10.32,0.01,1601
2024-08-23,00948B,23568000,242735960,10.3,10.31,10.29,10.31,-0.01,1926
2024-08-26,00948B,35093000,362065060,10.34,10.35,10.3,10.33,0.02,2540
2024-08-27,00948B,26270000,270870900,10.31,10.32,10.3,10.31,-0.02,1883
2024-08-28,00948B,19133000,197279020,10.31,10.32,10.3,10.32,0.01,1436
2024-08-29,00948B,35905000,369653240,10.31,10.31,10.28,10.29,-0.03,3048
2024-08-30,00948B,30175000,309637290,10.26,10.28,10.25,10.28,-0.01,2616
2024-09-02,00948B,39020000,399616500,10.24,10.26,10.22,10.26,-0.02,2929
2024-09-03,00948B,34221000,351156510,10.27,10.28,10.25,10.26,0.0,2842
2024-09-04,00948B,32027000,329109350,10.31,10.31,10.26,10.27,0.01,2409
2024-09-05,00948B,29308000,302663430,10.31,10.34,10.31,10.33,0.06,1883
2024-09-06,00948B,34862000,361396350,10.35,10.38,10.35,10.36,0.03,2349
2024-09-09,00948B,30343000,314341130,10.35,10.38,10.34,10.37,0.01,2101
2024-09-10,00948B,35098000,366947430,10.42,10.47,10.42,10.46,0.09,2867
2024-09-11,00948B,48886000,513427850,10.51,10.52,10.49,10.5,0.04,4112
2024-09-12,00948B,32445000,339821590,10.47,10.49,10.45,10.48,-0.02,3234
2024-09-13,00948B,27189000,285389700,10.5,10.5,10.49,10.5,0.02,2152
2024-09-16,00948B,47211000,495176460,10.51,10.51,10.48,10.49,-0.01,3783
2024-09-18,00948B,48052000,504779260,10.49,10.53,10.47,10.53,0.0,2450
2024-09-19,00948B,42929000,450243500,10.49,10.5,10.48,10.48,-0.05,3342
2024-09-20,00948B,64637000,677267620,10.5,10.5,10.46,10.48,0.0,2950
2024-09-23,00948B,31079000,325014030,10.46,10.46,10.45,10.46,-0.02,2604
2024-09-24,00948B,32411000,339395300,10.5,10.51,10.44,10.45,-0.01,3020
2024-09-25,00948B,30929000,322696120,10.46,10.46,10.41,10.44,-0.01,2957
2024-09-26,00948B,67310000,697449370,10.39,10.39,10.35,10.36,-0.08,8368
2024-09-27,00948B,57235000,590223190,10.33,10.35,10.3,10.32,-0.04,5952
2024-09-30,00948B,54343000,560416570,10.33,10.33,10.3,10.3,-0.02,4346
2024-10-01,00948B,39819000,412195650,10.31,10.37,10.31,10.35,0.05,2153
2024-10-04,00948B,54060000,558980490,10.29,10.37,10.28,10.37,0.02,3555
2024-10-07,00948B,30749000,318369560,10.35,10.36,10.34,10.36,-0.01,3167
2024-10-08,00948B,60931000,627116750,10.31,10.32,10.27,10.3,-0.06,6138
2024-10-09,00948B,49594000,510283920,10.3,10.31,10.27,10.28,-0.02,5251
2024-10-11,00948B,36288000,372983260,10.28,10.3,10.26,10.28,0.0,3963
2024-10-14,00948B,59181000,605874400,10.27,10.27,10.22,10.24,-0.04,6149
2024-10-15,00948B,39723000,408350710,10.26,10.29,10.26,10.29,0.05,2669
2024-10-16,00948B,54919000,567987100,10.34,10.36,10.33,10.33,0.04,3614
2024-10-17,00948B,32042000,330202270,10.32,10.32,10.29,10.31,0.0,2651
2024-10-18,00948B,79845000,816014490,10.23,10.23,10.21,10.22,-0.09,8577
2024-10-21,00948B,70734000,717813790,10.18,10.2,10.12,10.15,-0.07,9864
2024-10-22,00948B,123470000,1233139800,10.01,10.02,9.96,9.98,-0.17,18042
