date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,00768B,103000,7014000,68.0,68.1,68.0,68.1,-0.35,7
2020-01-03,00768B,113000,7794100,68.75,69.0,68.75,68.9,0.8,10
2020-01-06,00768B,102000,7119800,69.9,69.9,69.8,69.8,0.9,8
2020-01-07,00768B,102000,7084300,69.85,69.85,69.45,69.45,-0.35,4
2020-01-08,00768B,116000,8042100,69.6,69.6,69.3,69.3,-0.15,4
2020-01-09,00768B,102000,6971800,68.4,68.4,68.35,68.35,-0.95,4
2020-01-10,00768B,102000,6997200,68.7,68.7,68.5,68.6,0.25,4
2020-01-13,00768B,102000,7032700,68.85,68.95,68.85,68.95,0.35,4
2020-01-14,00768B,100000,6865000,68.65,68.65,68.65,68.65,-0.3,2
2020-01-15,00768B,101000,6984150,69.15,69.15,69.15,69.15,0.5,3
2020-01-16,00768B,102000,7094150,69.65,69.65,69.5,69.5,0.35,4
2020-01-17,00768B,101000,7004200,69.2,69.35,69.2,69.35,-0.15,3
2020-01-20,00768B,100000,6890000,68.9,68.9,68.9,68.9,-0.45,2
2020-01-30,00768B,100000,6940000,69.4,69.4,69.4,69.4,0.5,2
2020-01-31,00768B,110000,7875000,71.65,71.65,71.25,71.3,1.9,7
2020-02-03,00768B,112000,8231700,73.35,73.5,73.35,73.5,2.2,5
2020-02-04,00768B,111000,8151450,73.45,73.45,73.3,73.3,-0.2,5
2020-02-05,00768B,102000,7344100,72.05,72.05,72.0,72.05,-1.25,4
2020-02-06,00768B,103000,7333750,71.25,71.25,71.2,71.2,-0.85,5
2020-02-07,00768B,101000,7241850,71.85,71.85,71.7,71.7,0.5,3
2020-02-10,00768B,102000,7410300,72.65,72.65,72.65,72.65,0.95,4
2020-02-11,00768B,121000,8797800,72.8,72.8,72.7,72.7,0.05,6
2020-02-12,00768B,102000,7369850,72.5,72.5,72.25,72.25,-0.45,4
2020-02-13,00768B,102000,7323750,71.9,71.9,71.8,71.85,-0.4,4
2020-02-14,00768B,102000,7349050,72.05,72.05,72.0,72.05,0.2,4
2020-02-17,00768B,100000,7245000,72.45,72.45,72.45,72.45,0.4,2
2020-02-18,00768B,100000,7260000,72.6,72.6,72.6,72.6,0.15,2
2020-02-19,00768B,102000,7476500,73.3,73.3,73.2,73.3,0.7,4
2020-02-20,00768B,101000,7408200,73.2,73.35,73.2,73.35,0.05,3
2020-02-21,00768B,102000,7578250,74.0,74.3,74.0,74.3,0.95,4
2020-02-24,00768B,102000,7695800,75.4,75.45,75.4,75.4,1.1,4
2020-02-25,00768B,101000,7691100,76.1,76.15,76.1,76.15,0.75,3
2020-02-26,00768B,101000,7731650,76.65,76.65,76.55,76.55,0.4,3
2020-02-27,00768B,125000,9566500,76.7,76.7,76.5,76.6,0.05,5
2020-03-02,00768B,209000,16050150,77.55,77.95,76.4,76.4,-0.2,21
2020-03-03,00768B,209000,16225750,77.3,78.65,77.25,77.25,0.85,18
2020-03-04,00768B,176000,13802500,78.15,78.5,78.15,78.35,1.1,71
2020-03-05,00768B,115000,8969450,78.0,78.05,77.8,78.05,-0.3,15
2020-03-06,00768B,116000,9176550,79.1,79.3,79.1,79.3,1.25,8
2020-03-09,00768B,166000,14121500,84.0,85.3,84.0,85.3,6.0,10
2020-03-10,00768B,106000,9219950,87.35,87.35,86.4,87.0,1.7,8
2020-03-11,00768B,116000,9661700,83.7,83.7,82.95,83.3,-3.7,7
2020-03-12,00768B,100000,8250000,82.5,82.5,82.5,82.5,-0.8,2
2020-03-16,00768B,111000,9125300,82.2,82.3,79.95,82.3,0.0,13
2020-03-17,00768B,128000,10816200,82.8,85.0,82.6,82.6,0.3,6
2020-03-18,00768B,100000,7950000,79.5,79.5,79.5,79.5,-3.1,2
