date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,3702A,1163164,60210977,51.7,51.8,51.7,51.7,0.0,107
2020-01-03,3702A,213336,11047969,51.8,51.8,51.7,51.7,0.0,71
2020-01-06,3702A,191476,9899409,51.7,51.8,51.7,51.7,0.0,51
2020-01-07,3702A,80830,4179208,51.7,51.8,51.7,51.7,0.0,57
2020-01-08,3702A,219062,11321004,51.7,51.7,51.6,51.7,0.0,63
2020-01-09,3702A,228753,11826553,51.7,51.8,51.7,51.7,0.0,69
2020-01-10,3702A,175833,9090562,51.7,51.7,51.7,51.7,0.0,37
2020-01-13,3702A,111359,5757121,51.7,51.7,51.7,51.7,0.0,41
2020-01-14,3702A,137884,7140000,51.7,51.8,51.7,51.7,0.0,80
2020-01-15,3702A,286240,14826282,51.7,51.8,51.7,51.8,0.1,67
2020-01-16,3702A,74729,3866187,51.8,51.8,51.7,51.7,-0.1,37
2020-01-17,3702A,152891,7920462,51.8,51.9,51.8,51.9,0.2,67
2020-01-20,3702A,43523,2257043,51.9,51.9,51.8,51.9,0.0,36
2020-01-30,3702A,1177661,60837638,51.7,51.7,51.5,51.7,-0.2,189
2020-01-31,3702A,795888,41201797,51.7,51.8,51.7,51.8,0.1,76
2020-02-03,3702A,131281,6791426,51.7,51.8,51.7,51.8,0.0,66
2020-02-04,3702A,170358,8824608,51.8,51.9,51.8,51.9,0.1,66
2020-02-05,3702A,313500,16265248,51.8,51.9,51.8,51.9,0.0,79
2020-02-06,3702A,142553,7398499,51.9,51.9,51.9,51.9,0.0,38
2020-02-07,3702A,109300,5672769,51.9,52.0,51.9,52.0,0.1,31
2020-02-10,3702A,314013,16322568,52.0,52.0,51.9,51.9,-0.1,53
2020-02-11,3702A,367077,19086204,51.9,52.1,51.9,52.0,0.1,102
2020-02-12,3702A,425000,22100700,52.0,52.1,52.0,52.0,0.0,54
2020-02-13,3702A,415906,21638312,52.0,52.1,52.0,52.0,0.0,62
2020-02-14,3702A,238210,12406039,52.0,52.1,52.0,52.1,0.1,77
2020-02-17,3702A,67518,3517839,52.1,52.2,52.1,52.1,0.0,34
2020-02-18,3702A,155999,8128047,52.1,52.2,52.1,52.2,0.1,28
2020-02-19,3702A,106455,5556650,52.2,52.3,52.1,52.2,0.0,50
2020-02-20,3702A,55048,2873805,52.2,52.3,52.1,52.2,0.0,30
2020-02-21,3702A,38762,2022671,52.2,52.2,52.1,52.2,0.0,28
2020-02-24,3702A,139397,7264521,52.1,52.2,52.1,52.2,0.0,85
