date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,00675L,320095,6689367,20.77,21.03,20.77,20.98,0.33,45
2020-01-03,00675L,323000,6734390,21.21,21.26,20.62,20.8,-0.18,39
2020-01-06,00675L,65000,1334340,20.6,20.62,20.47,20.47,-0.33,41
2020-01-07,00675L,250000,5039630,20.59,20.59,20.01,20.25,-0.22,74
2020-01-08,00675L,124000,2480990,19.95,20.25,19.85,20.0,-0.25,74
2020-01-09,00675L,117000,2389330,20.23,20.57,20.23,20.53,0.53,52
2020-01-10,00675L,176048,3630372,20.67,20.76,20.45,20.67,0.14,28
2020-01-13,00675L,121230,2537265,20.87,21.0,20.77,20.97,0.3,55
2020-01-14,00675L,110000,2333040,21.2,21.28,21.14,21.21,0.24,45
2020-01-15,00675L,115000,2410080,21.15,21.15,20.81,20.87,-0.34,47
2020-01-16,00675L,23000,478260,20.69,20.97,20.68,20.88,0.01,18
2020-01-17,00675L,28000,586160,21.0,21.0,20.85,20.92,0.04,18
2020-01-20,00675L,95000,2008690,21.08,21.2,21.06,21.1,0.18,34
2020-01-30,00675L,904000,17440770,19.84,19.89,18.6,18.6,-2.5,297
2020-01-31,00675L,237000,4496540,18.96,19.16,18.7,18.9,0.3,107
2020-02-03,00675L,680052,12428473,18.29,18.49,17.89,18.48,-0.42,206
2020-02-04,00675L,540000,10183380,18.57,19.12,18.55,19.03,0.55,134
2020-02-05,00675L,363000,6946220,19.2,19.35,18.9,19.13,0.1,102
2020-02-06,00675L,214000,4181000,19.38,19.73,19.38,19.72,0.59,71
2020-02-07,00675L,147000,2841000,19.47,19.47,19.2,19.29,-0.43,83
2020-02-10,00675L,101000,1912670,18.76,19.28,18.69,19.08,-0.21,61
2020-02-11,00675L,181000,3524680,19.37,19.54,19.36,19.48,0.4,55
2020-02-12,00675L,192000,3785380,19.53,19.91,19.53,19.83,0.35,89
2020-02-13,00675L,438000,8748310,19.89,20.03,19.83,19.84,0.01,47
2020-02-14,00675L,163000,3262420,19.83,20.1,19.83,20.0,0.16,34
2020-02-17,00675L,141000,2791890,19.71,19.89,19.67,19.78,-0.22,46
2020-02-18,00675L,175000,3406400,19.43,19.6,19.37,19.4,-0.38,75
2020-02-19,00675L,133000,2632160,19.48,19.9,19.37,19.8,0.4,54
2020-02-20,00675L,151000,2986400,20.01,20.03,19.59,19.7,-0.1,57
2020-02-21,00675L,270000,5274880,19.65,19.8,19.42,19.53,-0.17,49
2020-02-24,00675L,329000,6273120,19.05,19.25,18.92,19.06,-0.47,143
2020-02-25,00675L,344000,6517710,18.85,19.16,18.75,19.13,0.07,128
2020-02-26,00675L,280165,5235858,18.63,18.89,18.56,18.75,-0.38,144
2020-02-27,00675L,690164,12711359,18.71,18.72,18.12,18.26,-0.49,207
2020-03-02,00675L,1197110,21399648,17.76,18.25,17.57,18.02,-0.24,270
2020-03-03,00675L,782001,14378668,18.46,18.55,18.3,18.35,0.33,149
2020-03-04,00675L,343000,6312620,18.51,18.51,18.22,18.51,0.16,66
2020-03-05,00675L,464400,8748996,18.79,18.96,18.77,18.89,0.38,115
2020-03-06,00675L,554158,10207381,18.65,18.66,18.2,18.23,-0.66,188
2020-03-09,00675L,639000,11067810,17.56,17.67,17.09,17.15,-1.08,235
2020-03-10,00675L,690000,11733060,17.25,17.33,16.68,17.29,0.14,239
2020-03-11,00675L,366000,6269250,17.24,17.4,16.78,16.79,-0.5,157
2020-03-12,00675L,1056000,16391140,16.52,16.52,14.89,15.22,-1.57,442
2020-03-13,00675L,2653200,36271876,13.54,14.68,12.88,14.52,-0.7,725
2020-03-16,00675L,1622090,22500372,14.39,14.48,13.3,13.38,-1.14,460
2020-03-17,00675L,3783000,48365720,12.6,13.35,12.42,12.7,-0.68,692
