date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,6279,1075000,98097700,90.9,91.8,90.6,90.7,1.1,864
2020-01-03,6279,1438000,128206500,91.6,91.7,86.8,89.9,-0.8,1162
2020-01-06,6279,853000,76683000,90.0,90.8,88.7,90.3,0.4,677
2020-01-07,6279,1746000,159226700,91.4,93.3,88.5,90.1,-0.2,1411
2020-01-08,6279,946000,84878800,89.0,90.8,88.5,89.7,-0.4,740
2020-01-09,6279,611000,55432100,91.2,91.7,89.8,90.0,0.3,505
2020-01-10,6279,630000,57369000,90.6,91.7,90.1,91.4,1.4,492
2020-01-13,6279,1026000,95548400,92.4,93.9,91.5,93.6,2.2,837
2020-01-14,6279,5172000,508785600,95.5,101.5,95.5,97.4,3.8,3996
2020-01-15,6279,1599000,157245000,98.4,99.8,96.8,98.7,1.3,1327
2020-01-16,6279,2509000,251572100,101.0,102.5,98.3,99.2,0.5,1905
2020-01-17,6279,746000,73093900,99.3,99.4,97.2,97.7,-1.5,627
2020-01-20,6279,649000,64129100,98.4,99.8,97.8,99.7,2.0,533
2020-01-30,6279,1624000,148699900,91.5,94.7,89.8,90.2,-9.5,1244
2020-01-31,6279,1616000,150383700,91.3,95.5,90.5,93.6,3.4,1296
2020-02-03,6279,1135000,102610400,91.1,92.0,87.8,92.0,-1.6,873
2020-02-04,6279,748000,69888900,94.1,94.6,92.1,92.1,0.1,602
2020-02-05,6279,653000,60454200,93.0,93.9,90.1,92.3,0.2,537
2020-02-06,6279,416000,38701300,93.4,93.7,92.6,93.0,0.7,324
2020-02-07,6279,786000,71558000,93.4,93.4,89.5,89.8,-3.2,651
2020-02-10,6279,911000,79070800,88.0,88.3,85.8,86.2,-3.6,741
2020-02-11,6279,667000,58501900,86.6,88.9,86.6,87.7,1.5,533
2020-02-12,6279,706000,63767400,88.3,91.8,88.3,91.4,3.7,608
2020-02-13,6279,507000,46300600,91.5,91.9,90.8,91.4,0.0,417
2020-02-14,6279,320000,29140400,91.5,91.5,90.9,91.0,-0.4,255
2020-02-17,6279,363000,32536200,90.8,90.8,89.1,89.2,-1.8,307
2020-02-18,6279,308000,27275400,89.1,89.3,88.0,88.3,-0.9,247
2020-02-19,6279,292000,25973000,88.4,89.9,88.3,88.9,0.6,246
2020-02-20,6279,228000,20445300,89.6,90.5,89.2,89.5,0.6,190
2020-02-21,6279,242000,21398400,89.4,89.4,88.1,88.4,-1.1,191
2020-02-24,6279,245000,21199400,86.1,87.2,86.1,86.6,-1.8,188
