date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-01-02,6184,102285,4108950,40.2,40.35,40.0,40.0,-0.2,90
2020-01-03,6184,155773,6234870,40.2,40.2,40.0,40.1,0.1,80
2020-01-06,6184,71398,2844620,40.0,40.0,39.75,40.0,-0.1,62
2020-01-07,6184,50247,2006880,39.9,40.05,39.85,40.05,0.05,40
2020-01-08,6184,44294,1772660,40.05,40.05,40.0,40.0,-0.05,37
2020-01-09,6184,44260,1774174,40.0,40.15,40.0,40.15,0.15,27
2020-01-10,6184,123509,4968260,40.15,40.45,40.1,40.2,0.05,72
2020-01-13,6184,115664,4676558,40.35,40.5,40.35,40.4,0.2,78
2020-01-14,6184,54452,2198770,40.45,40.45,40.25,40.25,-0.15,33
2020-01-15,6184,34081,1371559,40.25,40.3,40.2,40.3,0.05,28
2020-01-16,6184,117920,4737143,40.3,40.4,40.0,40.25,-0.05,64
2020-01-17,6184,17745,714550,40.25,40.3,40.25,40.3,0.05,19
2020-01-20,6184,198448,8161048,40.45,41.5,40.45,41.4,1.1,152
2020-01-30,6184,245142,9896872,40.5,40.7,40.1,40.3,-1.1,165
2020-01-31,6184,159444,6436689,40.1,40.55,40.1,40.55,0.25,108
2020-02-03,6184,154663,6192320,40.4,40.4,39.8,40.2,-0.35,100
2020-02-04,6184,138943,5599490,40.2,40.55,40.2,40.45,0.25,85
2020-02-05,6184,57495,2328869,40.5,40.65,40.35,40.55,0.1,45
2020-02-06,6184,107023,4396844,40.7,41.35,40.7,41.2,0.65,83
2020-02-07,6184,136881,5608431,41.55,41.55,40.8,40.9,-0.3,93
2020-02-10,6184,206667,8523013,41.0,41.65,40.95,41.65,0.75,122
2020-02-11,6184,189810,7962939,42.3,42.3,41.65,42.15,0.5,148
2020-02-12,6184,271459,11564346,42.1,43.0,42.0,42.75,0.6,212
2020-02-13,6184,301757,12985301,42.7,43.4,42.5,43.15,0.4,200
2020-02-14,6184,146646,6354490,43.15,43.7,43.15,43.2,0.05,118
2020-02-17,6184,169370,7252161,43.0,43.2,42.6,42.6,-0.6,110
2020-02-18,6184,225196,9430342,42.7,42.7,41.55,41.8,-0.8,165
2020-02-19,6184,168706,7055567,42.0,42.35,41.6,41.7,-0.1,120
2020-02-20,6184,55096,2307711,41.75,42.0,41.75,42.0,0.3,47
2020-02-21,6184,63638,2663204,42.0,42.2,41.7,41.7,-0.3,52
2020-02-24,6184,97919,4065486,41.5,41.6,41.4,41.5,-0.2,74
2020-02-25,6184,74101,3072290,41.0,41.7,41.0,41.5,0.0,51
2020-02-26,6184,68448,2830402,41.5,41.5,41.15,41.35,-0.15,39
2020-02-27,6184,129587,5317217,41.4,41.4,40.8,41.2,-0.15,110
2020-03-02,6184,240898,9882346,40.6,41.5,40.5,41.3,0.1,172
2020-03-03,6184,82217,3405058,41.3,41.6,41.25,41.5,0.2,73
2020-03-04,6184,89559,3686661,41.5,41.5,41.0,41.35,-0.15,58
2020-03-05,6184,61929,2570044,41.45,41.6,41.35,41.6,0.25,63
2020-03-06,6184,27665,1142879,41.5,41.55,41.15,41.15,-0.45,30
2020-03-09,6184,375953,15129870,40.7,41.0,39.6,39.6,-1.55,259
2020-03-10,6184,176506,6932838,39.1,39.95,39.0,39.9,0.3,131
2020-03-11,6184,161243,6455443,40.45,40.45,39.8,40.1,0.2,117
2020-03-12,6184,206800,8132860,39.9,39.9,39.1,39.2,-0.9,130
2020-03-13,6184,413445,15632066,38.2,38.4,37.1,38.4,-0.8,230
2020-03-16,6184,188447,7155142,38.55,38.7,37.7,38.0,-0.4,123
2020-03-17,6184,370029,14231221,38.1,38.85,38.0,38.6,0.6,233
2020-03-18,6184,187700,7231069,38.5,38.7,38.2,38.5,-0.1,141
2020-03-19,6184,626822,23513473,38.25,38.25,36.95,37.5,-1.0,294
2020-03-20,6184,201332,7789593,37.7,39.0,37.7,38.95,1.45,138
2020-03-23,6184,160652,6244681,38.0,40.0,38.0,38.7,-0.25,77
2020-03-24,6184,127030,4972458,38.7,39.5,38.7,39.0,0.3,78
2020-03-25,6184,162700,6376476,39.8,39.8,38.8,39.15,0.15,126
2020-03-26,6184,99633,3891230,39.15,39.4,38.9,39.15,0.0,88
2020-03-27,6184,110151,4315552,39.2,39.4,39.05,39.1,-0.05,82
2020-03-30,6184,174470,6876880,39.1,39.8,38.5,39.75,0.65,87
2020-03-31,6184,146637,5850913,40.0,40.0,39.7,39.75,0.0,91
2020-04-01,6184,41298,1636639,39.45,39.9,39.45,39.75,0.0,39
2020-04-06,6184,115745,4603448,39.9,40.0,39.6,39.85,0.1,68
2020-04-07,6184,111784,4467960,39.95,40.1,39.85,40.05,0.2,100
2020-04-08,6184,117501,4712992,40.45,40.45,39.95,40.2,0.15,85
2020-04-09,6184,87231,3493296,40.05,40.1,39.95,40.05,-0.15,66
2020-04-10,6184,68936,2776514,40.05,40.4,40.05,40.4,0.35,46
2020-04-13,6184,172367,6919903,40.4,40.4,40.05,40.15,-0.25,95
2020-04-14,6184,149234,6048220,40.05,40.8,40.05,40.7,0.55,95
2020-04-15,6184,134300,5492685,40.7,41.1,40.7,41.1,0.4,92
2020-04-16,6184,98721,4045767,41.1,41.15,40.5,41.1,0.0,83
2020-04-17,6184,145130,5992222,41.5,41.5,41.05,41.4,0.3,116
2020-04-20,6184,42672,1762967,41.6,41.6,41.15,41.35,-0.05,48
2020-04-21,6184,173623,7107271,41.3,41.4,40.65,40.65,-0.7,110
2020-04-22,6184,85634,3483640,40.65,40.85,40.45,40.6,-0.05,61
2020-04-23,6184,81795,3332533,40.6,40.85,40.6,40.75,0.15,59
2020-04-24,6184,69000,2812150,40.8,40.85,40.7,40.85,0.1,47
2020-04-27,6184,102502,4206581,40.85,41.15,40.85,41.1,0.25,72
2020-04-28,6184,124261,5107526,41.1,41.15,41.0,41.05,-0.05,65
2020-04-29,6184,110600,4554839,41.15,41.35,41.05,41.35,0.3,75
2020-04-30,6184,135020,5612184,41.5,41.7,41.35,41.7,0.35,88
2020-05-04,6184,132130,5472954,41.5,41.55,41.0,41.4,-0.3,85
2020-05-05,6184,62800,2615300,41.4,41.8,41.4,41.6,0.2,43
2020-05-06,6184,172616,7249437,41.7,42.3,41.6,41.95,0.35,103
2020-05-07,6184,121184,5132446,41.95,42.55,41.95,42.4,0.45,89
2020-05-08,6184,124300,5285430,42.7,43.0,42.4,42.4,0.0,78
2020-05-11,6184,158978,6774155,42.4,42.95,42.4,42.9,0.5,104
2020-05-12,6184,183227,7766378,42.8,42.8,42.15,42.2,-0.7,115
2020-05-13,6184,151028,6374126,42.2,42.35,42.1,42.15,-0.05,86
2020-05-14,6184,144076,6107649,42.3,42.9,42.15,42.15,0.0,87
2020-05-15,6184,162100,6863830,42.5,42.9,42.15,42.2,0.05,105
2020-05-18,6184,180040,7577264,42.2,42.5,41.7,41.95,-0.25,121
2020-05-19,6184,171218,7204144,42.0,42.25,42.0,42.0,0.05,77
2020-05-20,6184,192866,8128262,42.0,42.25,42.0,42.05,0.05,90
2020-05-21,6184,198129,8352391,42.2,42.3,42.1,42.2,0.15,106
2020-05-22,6184,156521,6588032,42.15,42.25,42.0,42.1,-0.1,101
2020-05-25,6184,73570,3096481,42.1,42.25,42.0,42.1,0.0,53
2020-05-26,6184,67909,2865667,42.2,42.45,42.05,42.1,0.0,66
2020-05-27,6184,125349,5272338,42.2,42.3,41.95,42.1,0.0,87
2020-05-28,6184,216775,9091878,42.15,42.2,41.8,41.9,-0.2,118
2020-05-29,6184,75710,3173332,42.0,42.0,41.85,41.95,0.05,45
2020-06-01,6184,88775,3761468,42.0,42.5,42.0,42.45,0.5,76
2020-06-02,6184,121546,5176585,42.5,42.8,42.5,42.65,0.2,87
